name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	0	11	155.0	153.0	153.25	152.0	152.5	2.5	1.61
ABANS FINANCE PLC	AFSL.N0000	0	9	26.0	26.2	27.9	25.0	27.0	1.0	3.85
ACCESS ENGINEERING PLC	AEL.N0000	0	91	23.3	23.0	23.7	23.0	23.2	0.1	0.43
ACL CABLES PLC	ACL.N0000	0	186	42.1	42.0	44.0	42.0	43.5	1.4	3.33
ACL PLASTICS PLC	APLA.N0000	0	28	242.75	238.25	258.75	238.25	246.75	4.0	1.65
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	8	12.2	12.3	12.3	12.0	12.0	0.2	1.64
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	7	26.0	26.7	26.8	26.0	26.8	0.8	3.08
AGSTAR PLC	AGST.N0000	0	45	7.7	7.8	7.9	7.7	7.8	0.1	1.3
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	281	34.2	36.0	39.7	35.5	38.3	4.1	11.99
AITKEN SPENCE PLC	SPEN.N0000	0	63	74.3	76.0	76.0	74.0	74.8	0.5	0.67
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	86	63.4	64.0	68.1	64.0	66.5	3.1	4.89
ALUMEX PLC	ALUM.N0000	0	108	12.0	12.2	12.2	12.0	12.0	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	29	3.1	3.1	3.2	3.1	3.1	0.0	0.0
AMANA TAKAFUL  PLC	ATL.N0000	0	57	8.8	8.9	9.8	8.9	9.2	0.4	4.55
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	71	13.2	13.2	16.5	13.2	16.5	3.3	25.0
AMBEON CAPITAL PLC	TAP.N0000	0	146	16.6	16.8	18.9	16.5	18.0	1.4	8.43
AMBEON HOLDINGS PLC	GREG.N0000	0	118	43.8	45.9	46.6	44.1	46.5	2.7	6.16
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	200	1.0	1.1	1.2	1.1	1.1	0.1	10.0
ARPICO INSURANCE PLC	AINS.N0000	200	2	21.5	21.2	21.2	21.2	21.2	0.3	1.4
ASIA ASSET FINANCE PLC	AAF.N0000	0	5	7.1	7.3	7.3	7.2	7.2	0.1	1.41
