name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	41	1	143.5	149.25	149.25	149.25	143.5	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	4	3	21.5	21.2	22.9	21.2	21.5	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	486	10.5	10.5	11.7	10.5	10.9	0.4	3.81
ACL CABLES PLC	ACL.N0000	0	380	75.8	75.9	76.0	74.0	75.3	0.5	0.66
ACL PLASTICS PLC	APLA.N0000	0	10	406.5	431.0	431.0	405.0	408.5	2.0	0.49
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	9	6.2	6.2	6.4	6.2	6.3	0.1	1.61
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	95	35.2	34.7	35.5	33.8	33.9	1.3	3.69
AGSTAR PLC	AGST.N0000	0	229	17.6	17.5	18.0	16.9	17.3	0.3	1.7
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	16	54.1	53.6	54.0	53.5	54.0	0.1	0.18
AITKEN SPENCE PLC	SPEN.N0000	0	17	139.0	139.0	139.0	136.0	138.0	1.0	0.72
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	39	57.2	57.1	58.0	56.8	56.8	0.4	0.7
ALUMEX PLC	ALUM.N0000	0	14	7.8	7.8	7.9	7.7	7.7	0.1	1.28
AMANA BANK PLC	ABL.N0000	0	23	3.0	2.9	3.0	2.9	3.0	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	600	1	36.3	36.9	36.9	36.9	36.9	0.6	1.65
AMANA TAKAFUL PLC	ATL.N0000	50	1	11.8	12.2	12.2	12.2	11.8	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	180	10.4	10.4	10.8	10.0	10.2	0.2	1.92
AMBEON HOLDINGS PLC	GREG.N0000	0	36	37.1	36.5	38.4	36.0	37.4	0.3	0.81
ASIA ASSET FINANCE PLC	AAF.N0000	0	29	7.8	8.0	8.4	8.0	8.2	0.4	5.13
ASIA CAPITAL PLC	ACAP.N0000	0	14	4.3	4.1	4.3	3.5	3.8	0.5	11.63
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	16	4.4	4.4	4.4	4.2	4.3	0.1	2.27
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	128	2	37.5	36.3	36.3	36.3	36.3	1.2	3.2
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	286	7	26.0	26.0	26.9	26.0	26.2	0.2	0.77
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	14	12.6	12.7	12.8	12.6	12.7	0.1	0.79
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	780	7	8.5	8.1	8.4	8.1	8.3	0.2	2.35
B P P L HOLDINGS PLC	BPPL.N0000	0	6	23.0	23.4	23.4	23.0	23.0	0.0	0.0
BAIRAHA FARMS PLC	BFL.N0000	0	38	171.0	170.5	170.5	165.0	165.25	5.75	3.36
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	84	87.4	87.5	89.0	84.2	85.9	1.5	1.72
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	2	2	11.1	10.5	11.5	10.5	11.1	0.0	0.0
BERUWALA RESORTS PLC	BERU.N0000	704	2	1.4	1.3	1.4	1.3	1.3	0.1	7.14
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	34	49.9	50.0	50.0	48.5	49.1	0.8	1.6
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	55	43.1	46.3	47.3	43.0	46.1	3.0	6.96
BROWN & COMPANY PLC	BRWN.N0000	0	120	128.75	129.75	132.5	125.75	126.75	2.0	1.55
BROWNS BEACH HOTELS PLC	BBH.N0000	10	1	13.8	14.0	14.0	14.0	13.8	0.0	0.0
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	7.9	7.9	8.0	7.4	7.6	0.3	3.8
BUKIT DARAH PLC	BUKI.N0000	175	6	292.5	290.0	299.0	286.5	286.75	5.75	1.97
C I C HOLDINGS PLC	CIC.N0000	0	23	90.9	91.0	91.0	88.5	88.9	2.0	2.2
C I C HOLDINGS PLC	CIC.X0000	0	51	62.6	62.0	62.0	59.5	60.5	2.1	3.35
C M HOLDINGS PLC	COLO.N0000	0	11	74.0	77.4	77.9	74.0	74.0	0.0	0.0
C T HOLDINGS PLC	CTHR.N0000	0	1	180.0	180.0	180.0	180.0	180.0	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	9	23.6	23.6	24.0	23.3	23.4	0.2	0.85
C. W. MACKIE PLC	CWM.N0000	0	38	80.8	80.2	82.9	78.4	78.6	2.2	2.72
CAPITAL ALLIANCE PLC	CALT.N0000	0	194	21.5	20.9	22.4	20.7	21.3	0.2	0.93
CARGILLS (CEYLON) PLC	CARG.N0000	0	29	240.0	241.0	247.0	240.0	240.75	0.75	0.31
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	1	1	45.1	49.0	49.0	49.0	45.1	0.0	0.0
CARSON CUMBERBATCH PLC	CARS.N0000	3	2	270.5	280.0	280.0	280.0	270.5	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	23	65.5	65.5	66.3	65.5	65.7	0.2	0.31
CENTRAL INDUSTRIES PLC	CIND.N0000	0	17	62.9	64.9	64.9	61.7	62.0	0.9	1.43
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	100	1	950.0	900.0	900.0	900.0	900.0	50.0	5.26
CEYLON COLD STORES PLC	CCS.N0000	0	30	37.0	37.5	37.5	37.0	37.0	0.0	0.0
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	25	85.4	85.1	85.1	84.0	84.0	1.4	1.64
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	100	1	63.1	65.0	65.0	65.0	65.0	1.9	3.01
CEYLON HOSPITALS PLC	CHL.N0000	0	3	135.5	135.75	135.75	135.5	135.5	0.0	0.0
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	29	20.6	21.0	21.2	19.6	19.6	1.0	4.85
CEYLON INVESTMENT PLC	CINV.N0000	0	10	31.5	31.5	31.5	30.4	30.4	1.1	3.49
CEYLON TEA BROKERS PLC	CTBL.N0000	0	27	4.3	4.3	4.4	4.2	4.2	0.1	2.33
