name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	117	3	163.5	159.0	165.0	159.0	160.0	3.5	2.14
ABANS FINANCE PLC	AFSL.N0000	130	3	21.0	21.5	21.7	21.5	21.7	0.7	3.33
ACCESS ENGINEERING PLC	AEL.N0000	365476	132	11.4	11.5	11.5	11.2	11.4	0.0	0.0
ACL CABLES PLC	ACL.N0000	229427	305	80.2	81.2	81.3	77.2	79.0	1.2	1.5
ACL PLASTICS PLC	APLA.N0000	743	18	380.25	388.0	388.0	377.0	381.75	1.5	0.39
ACME PRINTING & PACKAGING PLC	ACME.N0000	181019	40	6.7	7.4	7.4	7.0	7.2	0.5	7.46
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	51690	58	33.6	34.8	34.8	33.0	33.4	0.2	0.6
AGSTAR PLC	AGST.N0000	985102	292	15.5	15.5	15.9	15.1	15.3	0.2	1.29
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	193121	47	55.0	54.1	55.5	54.0	55.1	0.1	0.18
AITKEN SPENCE PLC	SPEN.N0000	5001	13	139.75	140.0	142.0	139.75	141.5	1.75	1.25
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	518	12	58.5	57.8	58.9	57.8	58.4	0.1	0.17
ALUMEX PLC	ALUM.N0000	164621	36	7.0	7.1	7.1	6.9	7.0	0.0	0.0
AMANA BANK PLC	ABL.N0000	418539	58	3.0	3.0	3.1	2.9	3.0	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	176	4	36.0	32.1	36.4	32.1	35.9	0.1	0.28
AMANA TAKAFUL PLC	ATL.N0000	1630	6	12.0	12.1	12.4	12.0	12.2	0.2	1.67
AMBEON CAPITAL PLC	TAP.N0000	125533	61	11.1	11.4	11.4	10.9	11.0	0.1	0.9
AMBEON HOLDINGS PLC	GREG.N0000	2300	6	35.5	35.3	36.0	35.3	35.5	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	101	2	20.0	20.9	20.9	20.9	20.9	0.9	4.5
ASIA ASSET FINANCE PLC	AAF.N0000	21544	23	8.2	8.2	8.2	8.0	8.0	0.2	2.44
ASIA CAPITAL PLC	ACAP.N0000	3400	12	4.0	4.3	4.3	4.2	4.2	0.2	5.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	307706	68	4.2	4.2	4.3	4.0	4.1	0.1	2.38
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	520	3	36.6	38.0	38.0	38.0	38.0	1.4	3.83
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	15414	19	25.2	26.0	26.0	25.2	25.2	0.0	0.0
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	16066	24	13.1	13.0	13.0	12.5	12.7	0.4	3.05
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	150	2	7.5	7.7	7.7	7.7	7.7	0.2	2.67
