ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1687492080.0	ABANS ELECTRICALS PLC	ABAN.N0000	6	1	136.25	139.0	139.0	139.0	136.25
1687492080.0	ABANS FINANCE PLC	AFSL.N0000	11	3	20.4	21.4	21.4	21.0	21.4
1687492080.0	ACCESS ENGINEERING PLC	AEL.N0000	413279	85	16.4	16.3	16.6	16.2	16.5
1687492080.0	ACL CABLES PLC	ACL.N0000	536705	342	76.7	77.9	80.2	76.8	80.0
1687492080.0	ACL PLASTICS PLC	APLA.N0000	1428	21	358.5	359.5	360.0	356.0	356.75
1687492080.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	87608	37	6.3	6.2	6.2	6.0	6.0
1687492080.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	93842	64	29.1	29.5	30.4	29.1	30.0
1687492080.0	AGSTAR PLC	AGST.N0000	247674	96	10.6	10.5	10.7	10.3	10.4
1687492080.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	43992	31	58.0	56.5	56.5	56.0	56.0
1687492080.0	AITKEN SPENCE PLC	SPEN.N0000	20683	14	120.0	120.0	122.0	119.0	119.25
1687492080.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	14093	27	65.4	66.8	68.1	66.8	68.1
1687492080.0	ALUMEX PLC	ALUM.N0000	497057	126	8.8	8.8	9.3	8.8	9.1
1687492080.0	AMANA BANK PLC	ABL.N0000	1778365	88	2.6	2.6	2.6	2.5	2.5
1687492080.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	132	5	30.3	32.5	32.5	30.9	30.9
1687492080.0	AMANA TAKAFUL PLC	ATL.N0000	207	3	11.1	11.1	11.9	11.1	11.2
1687492080.0	AMBEON CAPITAL PLC	TAP.N0000	211639	108	10.8	10.6	10.7	10.0	10.3
1687492080.0	AMBEON HOLDINGS PLC	GREG.N0000	2591	30	35.5	35.0	36.4	34.8	36.3
1687492080.0	ARPICO INSURANCE PLC	AINS.N0000	880	3	20.3	20.1	20.1	20.0	20.0
1687492080.0	ASIA CAPITAL PLC	ACAP.N0000	4071	11	3.9	3.8	3.9	3.8	3.8
1687492080.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	59540	10	4.0	4.0	4.1	4.0	4.0
1687492080.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	2134	17	38.0	37.1	37.1	36.6	36.8
1687492080.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	276	8	23.1	23.4	23.4	23.1	23.3
1687492080.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	2337	12	12.0	12.4	12.6	12.1	12.4
1687492080.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	4530	6	7.2	7.2	7.7	7.2	7.5
1687492080.0	B P P L HOLDINGS PLC	BPPL.N0000	102	2	19.2	20.0	20.0	20.0	20.0
1687492080.0	BAIRAHA FARMS PLC	BFL.N0000	1315	22	129.25	130.0	130.0	129.5	129.5
1687492080.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	140	5	63.5	64.9	64.9	64.5	64.9
1687492080.0	BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	451	4	10.9	10.5	10.6	10.0	10.1
1687492080.0	BERUWALA RESORTS PLC	BERU.N0000	65613	12	1.3	1.4	1.4	1.3	1.3
1687492080.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	2500	3	0.3	0.4	0.4	0.4	0.4
1687492080.0	BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	511620	18	0.4	0.4	0.5	0.4	0.4
1687492080.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	4596	31	53.4	54.0	54.8	53.0	54.6
1687492080.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	9000	15	48.1	45.0	45.1	45.0	45.0
1687492080.0	BROWN & COMPANY PLC	BRWN.N0000	5522	22	106.5	108.0	108.0	106.5	106.5
1687492080.0	BROWNS BEACH HOTELS PLC	BBH.N0000	511	6	11.0	11.4	11.4	11.0	11.0
