ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1687838220.0	ABANS ELECTRICALS PLC	ABAN.N0000	732	5	136.75	137.5	137.5	137.0	137.0
1687838220.0	ABANS FINANCE PLC	AFSL.N0000	21791	20	21.4	21.1	23.0	21.0	22.8
1687838220.0	ACCESS ENGINEERING PLC	AEL.N0000	1273138	88	16.5	16.3	16.5	16.1	16.5
1687838220.0	ACL CABLES PLC	ACL.N0000	290871	230	80.2	80.0	80.0	77.0	77.2
1687838220.0	ACL PLASTICS PLC	APLA.N0000	71	13	365.5	363.0	367.0	363.0	365.5
1687838220.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	401457	174	30.0	30.1	31.4	30.0	30.5
1687838220.0	AGSTAR PLC	AGST.N0000	338164	151	10.5	10.5	10.5	10.2	10.2
1687838220.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	53773	20	56.5	56.5	56.9	56.0	56.0
1687838220.0	AITKEN SPENCE PLC	SPEN.N0000	22412	25	122.0	122.0	123.25	122.0	122.5
1687838220.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	343	7	68.0	67.0	67.5	66.1	66.5
1687838220.0	ALUMEX PLC	ALUM.N0000	365851	67	9.3	9.4	9.6	9.1	9.2
1687838220.0	AMANA BANK PLC	ABL.N0000	6136843	99	2.4	2.5	2.5	2.4	2.5
1687838220.0	AMANA TAKAFUL LIFE PLC	ATLL.N0000	550	3	30.9	30.0	30.0	30.0	30.0
1687838220.0	AMANA TAKAFUL PLC	ATL.N0000	3261	6	11.2	11.2	11.2	11.0	11.0
1687838220.0	AMBEON CAPITAL PLC	TAP.N0000	121658	32	10.1	10.5	10.5	10.0	10.2
1687838220.0	AMBEON HOLDINGS PLC	GREG.N0000	4738	2	36.3	36.0	36.0	36.0	36.0
1687838220.0	ARPICO INSURANCE PLC	AINS.N0000	2	2	18.1	19.5	20.0	19.5	18.1
1687838220.0	ASIA ASSET FINANCE PLC	AAF.N0000	5	1	8.1	8.1	8.1	8.1	8.1
1687838220.0	ASIA CAPITAL PLC	ACAP.N0000	230490	15	3.9	3.8	3.8	3.7	3.7
1687838220.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	962	6	4.0	4.0	4.1	4.0	4.0
1687838220.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	28692	25	36.3	36.7	36.7	36.1	36.3
1687838220.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	460	10	23.5	23.0	23.4	22.7	23.2
1687838220.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	5545	18	12.1	12.1	12.1	12.1	12.1
1687838220.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	6005	3	7.5	7.7	7.7	7.6	7.6
1687838220.0	B P P L HOLDINGS PLC	BPPL.N0000	2	1	20.0	19.5	19.5	19.5	20.0
1687838220.0	BAIRAHA FARMS PLC	BFL.N0000	4360	39	130.75	130.75	130.75	128.5	128.75
1687838220.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	16705	57	64.1	63.1	65.0	62.5	63.0
