name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	141	3	22.8	23.4	23.4	21.3	21.3	1.5	6.58
ACCESS ENGINEERING PLC	AEL.N0000	0	237	10.9	11.5	11.5	10.6	10.7	0.2	1.83
ACL CABLES PLC	ACL.N0000	0	0	96.6	96.0	96.0	85.1	87.1	9.5	9.83
ACL PLASTICS PLC	APLA.N0000	0	120	525.75	518.0	518.0	465.0	487.5	38.25	7.28
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	32	6.0	6.0	6.0	5.5	5.6	0.4	6.67
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	207	37.7	37.0	37.0	31.5	34.8	2.9	7.69
AGSTAR PLC	AGST.N0000	0	250	16.3	16.3	16.8	15.4	15.7	0.6	3.68
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	53	56.6	57.0	57.0	54.5	55.2	1.4	2.47
AITKEN SPENCE PLC	SPEN.N0000	0	27	131.0	131.0	131.0	127.25	127.5	3.5	2.67
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	79	64.8	68.0	68.0	60.2	61.0	3.8	5.86
ALUMEX PLC	ALUM.N0000	0	178	8.9	8.9	9.3	8.4	8.5	0.4	4.49
AMANA BANK PLC	ABL.N0000	0	58	3.3	3.3	3.3	3.2	3.2	0.1	3.03
AMANA TAKAFUL LIFE PLC	ATLL.N0000	1	1	29.0	32.8	32.8	32.8	29.0	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	0	7	11.1	11.1	11.1	11.0	11.0	0.1	0.9
AMBEON CAPITAL PLC	TAP.N0000	0	376	11.2	11.2	11.2	9.9	10.2	1.0	8.93
AMBEON HOLDINGS PLC	GREG.N0000	0	15	45.4	43.0	45.0	41.0	43.1	2.3	5.07
ARPICO INSURANCE PLC	AINS.N0000	0	5	19.5	19.5	19.5	17.9	17.9	1.6	8.21
ASIA ASSET FINANCE PLC	AAF.N0000	0	32	6.8	7.2	7.2	6.8	6.8	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	21	5.0	4.8	5.0	4.5	4.5	0.5	10.0
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	158	5.1	5.1	5.3	4.8	4.9	0.2	3.92
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	895	7	38.5	41.0	41.0	38.0	38.5	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	74	28.4	29.0	29.5	27.1	29.1	0.7	2.46
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	58	12.8	13.0	13.0	12.0	12.3	0.5	3.91
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	10	9.3	9.2	9.2	8.9	9.0	0.3	3.23
B P P L HOLDINGS PLC	BPPL.N0000	0	32	25.0	25.0	25.0	23.0	24.0	1.0	4.0
BAIRAHA FARMS PLC	BFL.N0000	0	96	210.75	211.0	212.5	200.0	200.25	10.5	4.98
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	63	111.0	111.0	111.0	103.0	105.5	5.5	4.95
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	9	10.7	12.0	12.0	10.5	10.5	0.2	1.87
BERUWALA RESORTS PLC	BERU.N0000	0	38	1.4	1.4	1.5	1.3	1.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	105	65.4	67.0	67.0	57.5	58.5	6.9	10.55
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	24	61.2	61.1	61.8	57.0	59.6	1.6	2.61
BROWN & COMPANY PLC	BRWN.N0000	0	160	138.25	139.0	140.0	125.0	130.0	8.25	5.97
BROWNS BEACH HOTELS PLC	BBH.N0000	0	24	13.8	13.9	13.9	13.0	13.2	0.6	4.35
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	6.3	6.4	6.5	5.9	6.1	0.2	3.17
BUKIT DARAH PLC	BUKI.N0000	15	2	304.0	309.0	309.0	308.0	304.0	0.0	0.0
C I C HOLDINGS PLC	CIC.N0000	0	588	92.5	94.0	94.9	89.1	92.5	0.0	0.0
C I C HOLDINGS PLC	CIC.X0000	0	791	67.9	67.5	70.9	64.2	66.1	1.8	2.65
C M HOLDINGS PLC	COLO.N0000	519	3	80.7	77.0	77.0	74.0	76.9	3.8	4.71
C. W. MACKIE PLC	CWM.N0000	0	67	84.1	84.5	89.9	81.0	82.0	2.1	2.5
CAPITAL ALLIANCE PLC	CALT.N0000	0	113	18.2	18.1	18.1	17.7	17.7	0.5	2.75
CARGILLS (CEYLON) PLC	CARG.N0000	11	4	210.0	206.0	210.0	206.0	210.0	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	593	9	49.1	49.2	49.2	49.1	49.1	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	18	66.4	68.3	68.3	64.6	64.7	1.7	2.56
CENTRAL INDUSTRIES PLC	CIND.N0000	0	146	76.3	76.3	79.9	68.0	70.0	6.3	8.26
CEYLINCO INSURANCE PLC	CINS.N0000	1	1	2000.0	2000.0	2000.0	2000.0	2000.0	0.0	0.0
CEYLINCO INSURANCE PLC	CINS.X0000	61	9	933.0	934.0	934.0	930.0	933.0	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	0	61	40.4	40.1	40.1	36.5	38.8	1.6	3.96
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	47	89.8	90.0	90.0	82.0	82.8	7.0	7.8
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	377	4	74.0	70.0	78.5	70.0	70.1	3.9	5.27
CEYLON HOSPITALS PLC	CHL.X0000	333	5	103.25	116.5	116.5	109.25	109.25	6.0	5.81
CEYLON HOSPITALS PLC	CHL.N0000	0	11	137.5	137.0	138.0	133.0	133.0	4.5	3.27
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	69	20.8	20.5	20.5	18.2	18.9	1.9	9.13
CEYLON INVESTMENT PLC	CINV.N0000	0	27	35.5	36.0	36.0	32.0	32.0	3.5	9.86
CEYLON PRINTERS PLC	CPRT.N0000	301	3	62.8	64.9	64.9	64.9	64.9	2.1	3.34
CEYLON TEA BROKERS PLC	CTBL.N0000	0	97	4.7	4.7	4.9	4.3	4.4	0.3	6.38
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	14	677.5	675.0	688.75	660.0	663.0	14.5	2.14
CHEMANEX PLC	CHMX.N0000	0	2	84.0	89.0	89.0	84.0	84.2	0.2	0.24
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	215	107.25	107.0	107.0	101.75	102.5	4.75	4.43
CHRISSWORLD PLC	CWL.N0000	269	7	12.5	13.5	13.5	12.9	13.0	0.5	4.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	0	23	57.6	63.0	64.7	57.3	57.7	0.1	0.17
CITRUS LEISURE PLC	REEF.N0000	0	34	6.6	7.0	7.0	6.5	6.6	0.0	0.0
Co-operative Insurance Company PLC	COOP.N0000	0	168	3.5	3.6	3.8	3.3	3.4	0.1	2.86
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	1	1	850.0	730.0	730.0	730.0	850.0	0.0	0.0
