name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	527	4	170.5	170.0	171.0	170.0	170.0	0.5	0.29
ACCESS ENGINEERING PLC	AEL.N0000	0	324	22.5	22.5	22.7	22.1	22.2	0.3	1.33
ACL CABLES PLC	ACL.N0000	0	162	39.8	39.7	39.9	39.5	39.6	0.2	0.5
ACL PLASTICS PLC	APLA.N0000	0	10	262.25	260.25	260.5	260.0	260.25	2.0	0.76
ACME PRINTING & PACKAGING PLC	ACME.N0000	2	2	6.3	6.5	6.5	6.5	6.3	0.0	0.0
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	25	24.3	25.4	25.4	24.1	24.2	0.1	0.41
AGSTAR PLC	AGST.N0000	0	120	7.6	7.6	8.3	7.6	7.8	0.2	2.63
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	12	30.5	30.7	31.8	30.2	30.3	0.2	0.66
AITKEN SPENCE PLC	SPEN.N0000	0	51	67.0	66.5	67.8	66.0	66.0	1.0	1.49
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	28	68.9	68.8	70.0	67.0	67.5	1.4	2.03
ALUMEX PLC	ALUM.N0000	0	181	13.5	13.5	13.6	13.2	13.3	0.2	1.48
AMANA BANK PLC	ABL.N0000	0	26	3.0	3.1	3.1	3.0	3.0	0.0	0.0
AMANA TAKAFUL  PLC	ATL.N0000	0	29	8.5	8.6	9.0	8.6	9.0	0.5	5.88
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	10	9.3	9.4	9.9	9.4	9.9	0.6	6.45
AMBEON CAPITAL PLC	TAP.N0000	0	0	11.2	11.7	14.0	11.7	13.1	1.9	16.96
AMBEON HOLDINGS PLC	GREG.N0000	0	0	37.0	38.8	42.9	38.1	40.0	3.0	8.11
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	10	1.1	1.1	1.1	1.0	1.1	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	255	7	22.7	22.7	22.7	21.8	22.2	0.5	2.2
ASIA ASSET FINANCE PLC	AAF.N0000	0	13	7.6	7.5	7.5	7.0	7.1	0.5	6.58
ASIA CAPITAL PLC	ACAP.N0000	0	20	5.6	5.6	5.7	5.3	5.4	0.2	3.57
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	43	3.2	3.2	3.4	3.2	3.2	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	1	1	39.9	39.0	39.0	39.0	39.9	0.0	0.0
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	7	14.9	15.0	15.0	14.9	14.9	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	173	4	29.5	29.0	29.4	29.0	29.3	0.2	0.68
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	81	213.75	206.25	217.25	206.25	212.75	1.0	0.47
B P P L HOLDINGS PLC	BPPL.N0000	0	41	19.4	19.2	19.2	19.0	19.0	0.4	2.06
BAIRAHA FARMS PLC	BFL.N0000	0	67	156.75	154.5	159.0	154.5	155.5	1.25	0.8
BALANGODA PLANTATIONS PLC	BALA.N0000	0	10	15.8	15.9	16.2	15.2	15.2	0.6	3.8
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	106	4	8.9	9.7	9.7	9.7	9.7	0.8	8.99
BERUWALA RESORTS PLC	BERU.N0000	0	11	0.9	0.9	0.9	0.8	0.8	0.1	11.11
BIMPUTH FINANCE PLC	BLI.N0000	0	21	8.0	8.0	8.0	7.5	7.8	0.2	2.5
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	13	0.8	0.8	0.9	0.8	0.9	0.1	12.5
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	14	0.4	0.4	0.5	0.4	0.5	0.1	25.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	322	61.5	64.0	66.8	59.9	60.2	1.3	2.11
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	8	11.6	11.7	11.9	11.4	11.9	0.3	2.59
BROWN & COMPANY PLC	BRWN.N0000	0	176	176.5	175.75	177.75	170.0	170.25	6.25	3.54
BROWNS BEACH HOTELS PLC	BBH.N0000	635	2	9.7	10.0	10.0	9.9	9.9	0.2	2.06
BROWNS INVESTMENTS PLC	BIL.N0000	0	677	6.8	6.8	6.9	6.6	6.7	0.1	1.47
BUKIT DARAH PLC	BUKI.N0000	0	38	297.75	298.5	299.0	287.25	290.0	7.75	2.6
C M HOLDINGS PLC	COLO.N0000	984	22	98.3	96.2	102.0	96.0	99.2	0.9	0.92
C T HOLDINGS PLC	CTHR.N0000	0	3	186.0	183.25	183.25	183.25	183.25	2.75	1.48
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	9	26.5	26.0	26.5	26.0	26.0	0.5	1.89
C. W. MACKIE PLC	CWM.N0000	0	82	69.9	69.6	70.2	69.5	70.0	0.1	0.14
