name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	11	1	148.5	149.0	149.0	149.0	148.5	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	100	1	21.5	21.5	21.5	21.5	21.5	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	54	10.6	10.6	10.8	10.5	10.7	0.1	0.94
ACL CABLES PLC	ACL.N0000	0	252	67.1	67.0	68.0	65.9	66.0	1.1	1.64
ACL PLASTICS PLC	APLA.N0000	0	47	369.0	369.0	369.0	356.75	358.5	10.5	2.85
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	8	6.7	6.5	6.7	6.5	6.7	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	82	32.4	32.4	33.9	32.3	32.7	0.3	0.93
AGSTAR PLC	AGST.N0000	0	678	17.0	17.3	17.3	15.8	16.2	0.8	4.71
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	30	48.3	48.9	52.5	48.5	48.5	0.2	0.41
AITKEN SPENCE PLC	SPEN.N0000	9	3	127.0	130.0	130.0	129.75	127.0	0.0	0.0
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	538	12	59.8	59.7	59.7	58.3	58.3	1.5	2.51
ALUMEX PLC	ALUM.N0000	0	67	6.8	7.0	7.0	6.6	6.8	0.0	0.0
AMANA BANK PLC	ABL.N0000	0	27	2.9	3.0	3.0	2.8	2.9	0.0	0.0
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	8	32.0	36.7	36.8	36.7	36.7	4.7	14.69
AMBEON CAPITAL PLC	TAP.N0000	0	0	12.5	12.8	13.1	12.0	12.4	0.1	0.8
AMBEON HOLDINGS PLC	GREG.N0000	0	38	37.1	36.5	39.0	36.3	37.6	0.5	1.35
ARPICO INSURANCE PLC	AINS.N0000	0	5	20.0	20.2	21.0	20.1	20.7	0.7	3.5
ASIA ASSET FINANCE PLC	AAF.N0000	0	71	7.6	7.5	8.7	7.4	8.5	0.9	11.84
ASIA CAPITAL PLC	ACAP.N0000	0	3	4.2	4.4	4.4	4.2	4.3	0.1	2.38
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	73	4.4	4.6	4.6	4.1	4.3	0.1	2.27
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	12	35.1	35.0	35.1	35.0	35.0	0.1	0.28
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	22	23.4	23.9	24.9	23.5	24.0	0.6	2.56
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	597	12	12.3	12.3	13.1	12.3	12.4	0.1	0.81
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	7	7.6	7.6	7.6	7.6	7.6	0.0	0.0
B P P L HOLDINGS PLC	BPPL.N0000	0	5	22.5	23.5	23.5	23.5	23.5	1.0	4.44
BAIRAHA FARMS PLC	BFL.N0000	0	34	155.0	155.0	155.0	154.25	154.75	0.25	0.16
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	20	79.2	78.7	84.0	78.7	80.1	0.9	1.14
BERUWALA RESORTS PLC	BERU.N0000	0	10	1.2	1.2	1.3	1.2	1.3	0.1	8.33
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	606	45.9	47.0	57.3	45.0	55.0	9.1	19.83
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	144	44.1	45.0	48.5	45.0	47.5	3.4	7.71
BROWN & COMPANY PLC	BRWN.N0000	0	115	115.5	119.0	119.0	111.0	113.25	2.25	1.95
BROWNS BEACH HOTELS PLC	BBH.N0000	133	15	12.0	12.9	12.9	12.0	12.8	0.8	6.67
BROWNS INVESTMENTS PLC	BIL.N0000	0	984	6.8	6.8	7.0	6.5	6.6	0.2	2.94
C I C HOLDINGS PLC	CIC.N0000	0	32	81.4	83.0	83.5	79.6	81.0	0.4	0.49
C I C HOLDINGS PLC	CIC.X0000	0	72	55.0	54.8	55.1	54.0	54.7	0.3	0.55
C M HOLDINGS PLC	COLO.N0000	117	5	67.3	70.9	71.0	67.6	70.8	3.5	5.2
C T HOLDINGS PLC	CTHR.N0000	5	2	175.0	178.75	179.0	178.75	175.0	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	1	1	23.5	25.0	25.0	25.0	23.5	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	921	11	81.0	81.9	81.9	78.1	78.2	2.8	3.46
CAPITAL ALLIANCE PLC	CALT.N0000	0	396	29.1	29.0	29.5	26.6	27.1	2.0	6.87
CARGILLS (CEYLON) PLC	CARG.N0000	100	1	226.75	234.5	234.5	234.5	234.5	7.75	3.42
CARSON CUMBERBATCH PLC	CARS.N0000	67	2	257.0	265.0	269.0	265.0	257.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	105	2	60.6	62.9	63.0	62.9	63.0	2.4	3.96
CENTRAL INDUSTRIES PLC	CIND.N0000	0	75	58.2	58.5	62.3	58.5	60.3	2.1	3.61
CEYLINCO INSURANCE PLC	CINS.X0000	0	6	1124.5	1120.0	1150.0	1100.0	1101.0	23.5	2.09
CEYLON COLD STORES PLC	CCS.N0000	0	18	36.8	35.9	35.9	35.0	35.1	1.7	4.62
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	45	79.8	79.7	80.2	77.0	77.5	2.3	2.88
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	10	62.6	62.0	63.0	62.0	62.1	0.5	0.8
CEYLON HOSPITALS PLC	CHL.N0000	62	2	135.75	141.25	141.25	141.25	135.75	0.0	0.0
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	56	16.7	16.7	16.7	16.0	16.0	0.7	4.19
CEYLON INVESTMENT PLC	CINV.N0000	0	7	30.0	30.0	31.5	30.0	30.0	0.0	0.0
CEYLON TEA BROKERS PLC	CTBL.N0000	0	27	4.2	4.3	4.5	4.2	4.2	0.0	0.0
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	9	613.25	600.0	620.0	600.0	619.75	6.5	1.06
CHEMANEX PLC	CHMX.N0000	62	3	86.0	84.9	84.9	77.6	86.0	0.0	0.0
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	47	97.3	97.0	97.0	95.5	96.1	1.2	1.23
CHRISSWORLD PLC	CWL.N0000	0	15	10.0	9.7	10.4	9.7	10.0	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	101	2	200.0	200.0	200.0	185.0	185.0	15.0	7.5
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	86	3	52.3	54.4	54.6	53.0	52.3	0.0	0.0
CITRUS LEISURE PLC	REEF.N0000	0	34	6.2	6.4	6.4	6.0	6.0	0.2	3.23
Co-operative Insurance Company PLC	COOP.N0000	0	142	3.8	3.7	3.9	3.6	3.6	0.2	5.26
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	27	2	810.0	800.0	800.0	800.0	810.0	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	0	27	58.9	62.0	62.0	56.0	58.6	0.3	0.51
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	11	15.6	15.9	16.5	15.9	16.5	0.9	5.77
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	54	50.6	51.0	51.9	50.4	51.3	0.7	1.38
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	20	40.4	40.4	40.4	40.2	40.4	0.0	0.0
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	4	23.0	23.0	23.0	22.6	22.7	0.3	1.3
COMMERCIAL DEVELOPMENT COMPANY PLC	COMD.N0000	0	11	92.1	93.0	95.0	92.0	94.7	2.6	2.82
CONVENIENCE FOODS LANKA PLC	SOY.N0000	8	3	1309.75	1320.0	1320.0	1250.0	1309.75	0.0	0.0
DANKOTUWA PORCELAIN PLC	DPL.N0000	0	62	26.8	25.6	26.6	25.0	25.2	1.6	5.97
DFCC BANK PLC	DFCC.N0000	0	15	31.0	31.0	31.6	30.9	31.0	0.0	0.0
DIALOG AXIATA PLC	DIAL.N0000	0	69	8.6	8.6	8.9	8.6	8.8	0.2	2.33
DIALOG FINANCE PLC	CALF.N0000	147	3	63.0	63.0	66.7	63.0	65.5	2.5	3.97
DIESEL & MOTOR ENGINEERING PLC	DIMO.N0000	141	4	586.25	599.75	600.0	571.0	595.75	9.5	1.62
DILMAH CEYLON TEA COMPANY PLC	CTEA.N0000	0	5	1157.75	1168.5	1182.5	1168.5	1180.0	22.25	1.92
DIPPED PRODUCTS PLC	DIPD.N0000	0	163	29.0	29.0	29.0	28.4	28.5	0.5	1.72
DISTILLERIES COMPANY OF SRI LANKA PLC	DIST.N0000	0	4	12.9	13.0	13.1	13.0	13.1	0.2	1.55
DOLPHIN HOTELS PLC	STAF.N0000	0	7	33.2	32.9	32.9	32.7	32.9	0.3	0.9
E - CHANNELLING PLC	ECL.N0000	0	181	13.1	13.7	15.1	13.6	13.9	0.8	6.11
E B CREASY & COMPANY PLC	EBCR.N0000	0	5	21.2	20.8	20.8	20.6	20.8	0.4	1.89
E M L CONSULTANTS PLC	EML.N0000	0	86	4.4	4.4	4.6	4.3	4.4	0.0	0.0
EAST WEST PROPERTIES PLC	EAST.N0000	0	13	7.8	7.7	8.0	7.7	8.0	0.2	2.56
EASTERN MERCHANTS PLC	EMER.N0000	0	102	11.9	12.2	12.5	11.5	11.8	0.1	0.84
EDEN HOTEL LANKA PLC	EDEN.N0000	0	144	16.7	16.7	17.0	15.9	16.0	0.7	4.19
ELPITIYA PLANTATIONS PLC	ELPL.N0000	0	19	83.5	82.6	86.9	82.5	84.4	0.9	1.08
Ex-pack Corrugated Cartons PLC	PACK.N0000	0	140	13.2	13.5	13.5	12.9	13.0	0.2	1.52
