ut	name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded
1680056280.0	ABANS ELECTRICALS PLC	ABAN.N0000	15	1	158.0	157.5	157.5	157.5	158.0
1680056280.0	ABANS FINANCE PLC	AFSL.N0000	106	4	21.3	23.6	23.6	23.4	23.4
1680056280.0	ACCESS ENGINEERING PLC	AEL.N0000	66328	81	14.4	14.7	15.2	14.5	14.5
1680056280.0	ACL CABLES PLC	ACL.N0000	170157	212	80.9	81.2	82.3	80.1	81.2
1680056280.0	ACME PRINTING & PACKAGING PLC	ACME.N0000	8	2	6.6	6.5	6.7	6.5	6.6
1680056280.0	AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	2663	17	30.7	31.3	31.4	30.7	30.9
1680056280.0	AGSTAR PLC	AGST.X0000	2	1	5.0	6.2	6.2	6.2	5.0
1680056280.0	AGSTAR PLC	AGST.N0000	120575	95	11.5	11.7	12.2	11.6	11.8
1680056280.0	AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	216029	40	62.2	62.9	62.9	58.0	59.3
1680056280.0	AITKEN SPENCE PLC	SPEN.N0000	2612	9	130.0	130.0	133.5	129.25	129.25
1680056280.0	ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	2072	13	64.1	66.9	67.0	64.0	65.0
1680056280.0	ALUMEX PLC	ALUM.N0000	41929	34	8.0	8.4	8.7	8.0	8.2
1680056280.0	AMANA BANK PLC	ABL.N0000	399423	77	2.6	2.6	2.7	2.5	2.6
1680056280.0	AMANA TAKAFUL PLC	ATL.N0000	2900	3	11.7	11.9	11.9	11.7	11.7
1680056280.0	AMBEON CAPITAL PLC	TAP.N0000	78937	47	9.3	9.5	9.5	9.1	9.2
1680056280.0	AMBEON HOLDINGS PLC	GREG.N0000	1260	4	36.1	36.9	36.9	35.0	35.8
1680056280.0	ARPICO INSURANCE PLC	AINS.N0000	8	3	20.6	20.9	20.9	19.6	20.6
1680056280.0	ASIA CAPITAL PLC	ACAP.N0000	1050	3	4.0	4.2	4.2	4.2	4.2
1680056280.0	ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	18420	11	4.1	4.1	4.2	4.1	4.1
1680056280.0	ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	33902	24	43.0	44.0	44.0	42.0	43.8
1680056280.0	ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	25258	14	25.5	25.5	25.5	24.8	25.0
1680056280.0	ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	6044	7	12.4	12.4	12.5	12.4	12.5
1680056280.0	ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	23695	8	8.2	8.1	8.1	8.0	8.1
1680056280.0	B P P L HOLDINGS PLC	BPPL.N0000	2736	3	21.0	21.5	21.5	21.5	21.5
1680056280.0	BAIRAHA FARMS PLC	BFL.N0000	4307	22	146.25	145.5	147.0	145.25	146.5
1680056280.0	BALANGODA  PLANTATIONS  PLC	BALA.N0000	18548	41	65.8	68.0	68.0	62.0	62.3
1680056280.0	BERUWALA RESORTS PLC	BERU.N0000	405377	12	1.5	1.4	1.5	1.4	1.4
1680056280.0	BOGALA GRAPHITE LANKA PLC	BOGA.N0000	7076	21	62.9	65.0	65.5	63.0	63.3
1680056280.0	BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	429	2	45.0	45.0	45.0	45.0	45.0
1680056280.0	BROWN & COMPANY PLC	BRWN.N0000	5808	48	119.0	129.5	129.5	120.25	121.5
1680056280.0	BROWNS BEACH HOTELS PLC	BBH.N0000	10626	11	12.3	12.4	12.6	12.4	12.5
