name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	71	11	166.5	158.0	160.0	156.5	166.5	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	108	11.0	11.8	11.8	11.1	11.4	0.4	3.64
ACL CABLES PLC	ACL.N0000	0	0	99.2	102.0	108.75	100.0	103.75	4.55	4.59
ACL PLASTICS PLC	APLA.N0000	0	84	547.5	547.5	591.0	547.5	561.25	13.75	2.51
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	46	6.1	6.0	6.3	6.0	6.1	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	137	38.8	38.1	42.0	38.1	40.1	1.3	3.35
AGSTAR PLC	AGST.N0000	0	190	15.5	16.0	16.0	15.0	15.3	0.2	1.29
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	42	57.2	57.5	59.0	54.0	57.2	0.0	0.0
AITKEN SPENCE PLC	SPEN.N0000	0	33	131.25	131.25	133.75	131.25	132.25	1.0	0.76
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	74	68.2	68.5	73.4	68.5	68.8	0.6	0.88
ALUMEX PLC	ALUM.N0000	0	99	9.0	9.0	9.6	9.0	9.3	0.3	3.33
AMANA BANK PLC	ABL.N0000	0	78	3.1	3.5	3.5	3.0	3.2	0.1	3.23
AMANA TAKAFUL PLC	ATL.N0000	0	20	11.6	11.0	12.1	10.5	11.2	0.4	3.45
AMBEON CAPITAL PLC	TAP.N0000	0	548	12.3	12.9	15.9	12.9	14.8	2.5	20.33
AMBEON HOLDINGS PLC	GREG.N0000	0	185	41.0	42.9	49.0	42.9	47.6	6.6	16.1
ARPICO INSURANCE PLC	AINS.N0000	100	1	18.1	18.2	18.2	18.2	18.2	0.1	0.55
ASIA ASSET FINANCE PLC	AAF.N0000	0	30	6.6	6.9	7.6	6.9	7.3	0.7	10.61
ASIA CAPITAL PLC	ACAP.N0000	0	14	5.3	5.3	5.8	5.1	5.2	0.1	1.89
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	129	5.2	5.0	5.5	5.0	5.3	0.1	1.92
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	35	40.2	41.0	41.0	40.0	40.3	0.1	0.25
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	30	28.5	27.5	28.6	27.0	28.2	0.3	1.05
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	43	12.7	12.9	14.3	12.9	14.2	1.5	11.81
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	8	9.2	9.8	9.9	9.8	9.8	0.6	6.52
B P P L HOLDINGS PLC	BPPL.N0000	0	58	23.3	24.0	25.5	23.0	24.7	1.4	6.01
BAIRAHA FARMS PLC	BFL.N0000	0	55	213.5	225.0	225.0	216.25	221.25	7.75	3.63
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	114	113.0	113.0	119.0	113.0	116.25	3.25	2.88
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	444	6	11.5	12.0	12.0	11.2	12.0	0.5	4.35
BERUWALA RESORTS PLC	BERU.N0000	0	34	1.4	1.4	1.5	1.3	1.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	99	65.3	68.5	69.6	65.4	65.9	0.6	0.92
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	35	63.0	61.0	67.4	61.0	62.9	0.1	0.16
BROWN & COMPANY PLC	BRWN.N0000	0	105	146.0	147.0	155.0	147.0	149.25	3.25	2.23
BROWNS BEACH HOTELS PLC	BBH.N0000	0	12	13.6	13.6	15.0	13.6	13.7	0.1	0.74
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	6.9	7.0	7.1	6.7	6.8	0.1	1.45
BUKIT DARAH PLC	BUKI.N0000	0	7	304.75	305.0	305.0	295.0	304.0	0.75	0.25
C I C HOLDINGS PLC	CIC.X0000	0	346	60.6	62.3	66.0	62.3	64.0	3.4	5.61
C I C HOLDINGS PLC	CIC.N0000	0	263	80.2	81.0	87.0	81.0	85.8	5.6	6.98
C M HOLDINGS PLC	COLO.N0000	66	4	81.7	79.0	81.0	77.2	81.7	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	101	2	24.2	25.0	25.0	25.0	25.0	0.8	3.31
C. W. MACKIE PLC	CWM.N0000	0	31	80.7	85.0	88.0	81.0	81.3	0.6	0.74
CAPITAL ALLIANCE PLC	CALT.N0000	0	384	18.0	18.0	19.6	17.9	19.4	1.4	7.78
CARGILLS (CEYLON) PLC	CARG.N0000	68	7	210.0	217.0	222.0	215.0	210.0	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	5	1	50.0	52.7	52.7	52.7	50.0	0.0	0.0
CARSON CUMBERBATCH PLC	CARS.N0000	0	4	290.0	290.0	290.0	290.0	290.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	19	68.6	69.0	69.0	68.1	68.7	0.1	0.15
CENTRAL INDUSTRIES PLC	CIND.N0000	0	48	80.9	80.1	86.8	80.1	83.6	2.7	3.34
CEYLINCO INSURANCE PLC	CINS.X0000	355	4	931.75	934.0	934.0	933.0	933.0	1.25	0.13
