name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	137	11	173.0	173.0	173.0	170.0	172.0	-1.0	-0.58
ABANS FINANCE PLC	AFSL.N0000	0	24	30.0	30.0	31.0	29.0	30.6	0.6	2.0
ACCESS ENGINEERING PLC	AEL.N0000	0	139	23.0	23.3	23.3	23.0	23.0	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	164	42.4	42.4	42.4	41.7	41.8	-0.6	-1.42
ACL PLASTICS PLC	APLA.N0000	0	9	273.0	272.0	273.0	268.0	269.0	-4.0	-1.47
ACME PRINTING & PACKAGING PLC	ACME.N0000	7	2	6.3	6.2	6.5	6.2	6.3	0.0	0.0
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	0	34	25.2	24.8	26.5	24.8	26.0	0.8	3.17
AGSTAR PLC	AGST.N0000	0	14	7.7	7.6	7.6	7.4	7.4	-0.3	-3.9
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	68	33.9	34.1	34.4	32.5	33.8	-0.1	-0.29
AITKEN SPENCE PLC	SPEN.N0000	0	132	65.0	65.0	66.4	64.4	64.6	-0.4	-0.62
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	107	73.9	73.9	74.7	71.0	71.0	-2.9	-3.92
ALUMEX PLC	ALUM.N0000	0	73	13.6	13.6	13.6	13.5	13.5	-0.1	-0.74
AMANA BANK PLC	ABL.N0000	0	24	3.2	3.2	3.2	3.1	3.2	0.0	0.0
AMANA TAKAFUL  PLC	ATL.N0000	0	20	9.0	9.1	9.1	9.0	9.1	0.1	1.11
AMBEON CAPITAL PLC	TAP.N0000	0	28	5.9	6.0	6.0	5.7	5.8	-0.1	-1.69
AMBEON HOLDINGS PLC	GREG.N0000	0	75	24.0	24.0	24.5	23.1	23.9	-0.1	-0.42
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	22	1.1	1.2	1.2	1.1	1.2	0.1	9.09
ARPICO INSURANCE PLC	AINS.N0000	0	17	22.5	23.5	23.5	22.5	22.5	0.0	0.0
ASIA ASSET FINANCE PLC	AAF.N0000	365	3	7.5	7.6	7.6	7.5	7.5	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	13	5.3	5.3	5.5	5.3	5.3	0.0	0.0
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	141	2.8	2.9	3.0	2.8	2.9	0.1	3.57
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	15	42.0	42.0	42.3	40.0	40.1	-1.9	-4.52
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	18	14.6	14.7	14.9	14.7	14.7	0.1	0.68
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	11	29.1	29.6	29.6	29.4	29.5	0.4	1.37
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	183	256.5	259.0	275.0	259.0	265.25	8.75	3.41
B P P L HOLDINGS PLC	BPPL.N0000	0	50	20.1	20.5	20.8	19.8	20.0	-0.1	-0.5
BAIRAHA FARMS PLC	BFL.N0000	0	74	162.5	161.25	163.75	161.0	162.75	0.25	0.15
BALANGODA PLANTATIONS PLC	BALA.N0000	0	237	14.2	14.7	16.0	14.7	15.1	0.9	6.34
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	25	9.1	8.7	9.5	8.7	9.4	0.3	3.3
BERUWALA RESORTS PLC	BERU.N0000	0	35	1.0	1.0	1.0	0.9	1.0	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	0	23	8.8	9.2	9.2	8.7	8.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	17	0.8	0.9	0.9	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	7	0.4	0.5	0.5	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	59	39.4	40.0	40.0	39.0	39.1	-0.3	-0.76
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	54	11.5	11.3	12.4	11.3	11.6	0.1	0.87
BROWN & COMPANY PLC	BRWN.N0000	0	68	175.5	177.0	178.75	176.0	176.25	0.75	0.43
BROWNS BEACH HOTELS PLC	BBH.N0000	0	111	10.5	10.9	11.0	10.0	10.1	-0.4	-3.81
BROWNS INVESTMENTS PLC	BIL.N0000	0	283	6.3	6.3	6.4	6.2	6.2	-0.1	-1.59
BUKIT DARAH PLC	BUKI.N0000	0	34	305.25	305.0	314.0	305.0	308.25	3.0	0.98
C M HOLDINGS PLC	COLO.N0000	0	122	98.1	98.1	101.0	97.5	100.0	1.9	1.94
C T HOLDINGS PLC	CTHR.N0000	0	10	182.0	182.25	182.25	182.0	182.0	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	0	87	69.0	69.5	69.8	69.2	69.5	0.5	0.72
