name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	31	3	147.75	147.75	148.0	147.75	147.75	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	59	9.9	10.0	10.2	9.9	10.1	0.2	2.02
ACL CABLES PLC	ACL.N0000	0	554	71.8	72.0	74.3	68.8	72.9	1.1	1.53
ACL PLASTICS PLC	APLA.N0000	431	19	441.5	448.75	448.75	438.0	448.75	7.25	1.64
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	5	4.8	5.1	5.2	5.1	5.1	0.3	6.25
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	62	29.4	29.7	30.0	28.7	29.7	0.3	1.02
AGSTAR PLC	AGST.N0000	0	227	17.5	18.0	18.0	17.0	17.9	0.4	2.29
AGSTAR PLC	AGST.X0000	5	1	5.0	6.2	6.2	6.2	5.0	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	40	55.9	55.9	56.0	55.0	56.0	0.1	0.18
AITKEN SPENCE PLC	SPEN.N0000	0	43	130.0	129.5	132.0	125.5	130.0	0.0	0.0
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	44	65.0	65.0	65.0	63.0	63.1	1.9	2.92
ALUMEX PLC	ALUM.N0000	0	48	7.6	7.5	7.5	7.4	7.5	0.1	1.32
AMANA BANK PLC	ABL.N0000	0	22	3.0	3.0	3.0	2.9	2.9	0.1	3.33
AMANA TAKAFUL LIFE PLC	ATLL.N0000	920	3	31.0	31.0	35.2	31.0	31.0	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	0	11	10.6	10.3	10.3	10.1	10.1	0.5	4.72
AMBEON CAPITAL PLC	TAP.N0000	0	121	8.0	8.0	8.5	7.8	8.2	0.2	2.5
AMBEON HOLDINGS PLC	GREG.N0000	0	14	39.8	37.4	39.8	36.6	39.7	0.1	0.25
ARPICO INSURANCE PLC	AINS.N0000	230	2	18.0	17.4	17.4	17.4	17.4	0.6	3.33
