name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	54	3	175.0	175.0	175.0	175.0	175.0	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	98	23.2	23.1	23.2	22.9	23.0	-0.2	-0.86
ACL CABLES PLC	ACL.N0000	0	74	40.7	40.6	41.4	40.4	40.5	-0.2	-0.49
ACL PLASTICS PLC	APLA.N0000	412	9	274.25	274.0	275.0	265.0	275.0	0.75	0.27
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	9	6.4	6.4	6.5	6.4	6.5	0.1	1.56
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	296	6	25.1	25.6	25.6	25.0	25.2	0.1	0.4
AGSTAR PLC	AGST.N0000	0	14	7.4	7.4	7.4	7.3	7.4	0.0	0.0
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	6	29.1	29.3	29.3	28.9	29.0	-0.1	-0.34
AITKEN SPENCE PLC	SPEN.N0000	0	28	57.0	57.0	57.0	56.1	57.0	0.0	0.0
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	88	82.4	83.0	83.0	80.1	80.6	-1.8	-2.18
ALUMEX PLC	ALUM.N0000	0	84	13.6	13.6	13.6	13.2	13.4	-0.2	-1.47
AMANA BANK PLC	ABL.N0000	0	16	3.2	3.2	3.2	3.1	3.1	-0.1	-3.13
AMANA TAKAFUL  PLC	ATL.N0000	0	7	9.4	9.2	9.2	9.0	9.0	-0.4	-4.26
AMAYA LEISURE  PLC	CONN.N0000	0	14	18.5	19.0	19.0	18.3	19.0	0.5	2.7
AMBEON CAPITAL PLC	TAP.N0000	0	9	5.4	5.4	5.5	5.3	5.5	0.1	1.85
AMBEON HOLDINGS PLC	GREG.N0000	242	4	19.4	19.4	19.4	19.4	19.4	0.0	0.0
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	7	1.1	1.1	1.2	1.1	1.2	0.1	9.09
ARPICO INSURANCE PLC	AINS.N0000	0	16	22.0	22.6	22.6	21.6	22.1	0.1	0.45
ASIA ASSET FINANCE PLC	AAF.N0000	202	4	7.5	7.6	7.7	7.6	7.6	0.1	1.33
ASIA CAPITAL PLC	ACAP.N0000	0	16	5.0	5.0	5.3	5.0	5.2	0.2	4.0
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	14	2.6	2.6	2.6	2.5	2.5	-0.1	-3.85
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	11	39.7	39.9	39.9	37.0	37.2	-2.5	-6.3
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	15	14.6	14.6	14.7	14.3	14.5	-0.1	-0.68
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	100	1	29.8	30.0	30.0	30.0	30.0	0.2	0.67
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	818	390.0	385.0	400.0	340.0	356.25	-33.75	-8.65
B P P L HOLDINGS PLC	BPPL.N0000	0	59	18.0	18.0	18.3	18.0	18.1	0.1	0.56
BAIRAHA FARMS PLC	BFL.N0000	0	70	163.25	163.0	165.0	161.25	162.25	-1.0	-0.61
