name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	111	6	154.5	155.0	155.0	155.0	155.0	0.5	0.32
ABANS FINANCE PLC	AFSL.N0000	177	1	26.1	26.2	26.2	26.2	26.2	0.1	0.38
ACCESS ENGINEERING PLC	AEL.N0000	0	130	23.0	23.0	23.1	22.8	22.9	0.1	0.43
ACL CABLES PLC	ACL.N0000	0	0	46.1	46.8	50.4	46.7	49.8	3.7	8.03
ACL PLASTICS PLC	APLA.N0000	0	71	244.5	257.25	261.0	243.0	257.75	13.25	5.42
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	3	12.0	12.0	12.0	12.0	12.0	0.0	0.0
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	176	29.2	28.5	30.8	28.5	29.9	0.7	2.4
AGSTAR PLC	AGST.N0000	0	236	10.9	10.9	11.2	10.6	10.7	0.2	1.83
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	21	41.1	41.1	41.6	40.0	41.0	0.1	0.24
AITKEN SPENCE PLC	SPEN.N0000	0	48	86.1	87.0	87.5	86.0	86.5	0.4	0.46
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	13	68.0	68.1	69.9	68.0	68.0	0.0	0.0
ALUMEX PLC	ALUM.N0000	0	32	12.0	12.0	12.1	12.0	12.1	0.1	0.83
AMANA BANK PLC	ABL.N0000	0	267	3.9	3.8	3.9	3.7	3.8	0.1	2.56
AMANA TAKAFUL PLC	ATL.N0000	282	5	11.3	11.0	11.1	11.0	11.0	0.3	2.65
AMAYA LEISURE PLC	CONN.N0000	0	10	25.7	24.5	25.6	24.5	24.7	1.0	3.89
AMBEON CAPITAL PLC	TAP.N0000	0	104	14.4	14.9	14.9	14.2	14.3	0.1	0.69
AMBEON HOLDINGS PLC	GREG.N0000	0	47	43.9	44.0	44.3	43.5	44.0	0.1	0.23
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	38	1.5	1.5	1.6	1.4	1.5	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	100	1	22.6	22.7	22.7	22.7	22.7	0.1	0.44
ASIA ASSET FINANCE PLC	AAF.N0000	0	20	7.9	8.2	8.2	7.8	7.8	0.1	1.27
ASIA CAPITAL PLC	ACAP.N0000	0	195	7.7	7.9	8.2	7.5	7.5	0.2	2.6
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	15	3.3	3.3	3.4	3.2	3.3	0.0	0.0
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	6	45.2	45.5	45.5	43.1	43.2	2.0	4.42
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	42	31.9	31.9	32.0	31.0	31.7	0.2	0.63
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	10	15.0	15.0	15.0	14.9	15.0	0.0	0.0
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	212	15.2	15.3	15.3	14.8	15.0	0.2	1.32
B P P L HOLDINGS PLC	BPPL.N0000	0	28	24.5	24.9	24.9	23.6	23.7	0.8	3.27
BAIRAHA FARMS PLC	BFL.N0000	0	31	165.25	167.0	167.0	164.5	165.0	0.25	0.15
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	82	25.4	25.4	25.8	24.0	24.0	1.4	5.51
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	348	3	11.0	10.2	10.9	10.2	10.8	0.2	1.82
BERUWALA RESORTS PLC	BERU.N0000	0	76	1.5	1.6	1.6	1.4	1.5	0.0	0.0
BIMPUTH FINANCE PLC	BLI.N0000	0	10	8.7	8.8	8.8	8.3	8.3	0.4	4.6
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	23	0.8	0.8	0.8	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	50	0.4	0.4	0.5	0.4	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	150	71.3	71.9	72.5	68.0	69.5	1.8	2.52
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	58	13.2	13.0	13.9	13.0	13.2	0.0	0.0
BROWN & COMPANY PLC	BRWN.N0000	0	102	211.5	211.0	218.0	211.0	213.75	2.25	1.06
BROWNS BEACH HOTELS PLC	BBH.N0000	0	27	12.9	12.6	12.9	12.5	12.5	0.4	3.1
BROWNS INVESTMENTS PLC	BIL.N0000	0	864	10.5	10.5	10.6	10.4	10.4	0.1	0.95
BUKIT DARAH PLC	BUKI.N0000	0	10	303.5	309.5	310.0	305.0	309.0	5.5	1.81
C I C HOLDINGS PLC	CIC.N0000	0	40	48.7	49.4	49.4	48.0	48.1	0.6	1.23
C I C HOLDINGS PLC	CIC.X0000	0	63	40.0	39.6	41.0	39.6	39.8	0.2	0.5
C M HOLDINGS PLC	COLO.N0000	0	24	92.3	94.9	94.9	90.5	91.7	0.6	0.65
C T HOLDINGS PLC	CTHR.N0000	6	1	183.0	176.5	176.5	176.5	183.0	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	453	5	29.0	29.6	29.6	29.5	29.5	0.5	1.72
C. W. MACKIE PLC	CWM.N0000	219	6	57.8	59.0	59.1	56.6	56.9	0.9	1.56
CARGILLS (CEYLON) PLC	CARG.N0000	0	5	235.0	235.0	235.0	233.0	235.0	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	15	65.8	68.0	68.0	65.1	65.4	0.4	0.61
CARSON CUMBERBATCH PLC	CARS.N0000	0	16	290.25	300.0	300.0	293.0	294.0	3.75	1.29
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	20	84.3	84.0	84.5	83.7	83.7	0.6	0.71
CENTRAL INDUSTRIES PLC	CIND.N0000	0	109	122.0	120.0	125.25	120.0	123.25	1.25	1.02
CEYLINCO INSURANCE PLC	CINS.X0000	21	6	985.0	994.75	995.0	990.0	985.0	0.0	0.0
CEYLON COLD STORES PLC	CCS.N0000	60	4	600.0	600.0	600.0	599.0	600.0	0.0	0.0
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	98	121.0	122.5	122.5	120.0	120.0	1.0	0.83
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	16	104.0	104.75	105.0	104.0	104.75	0.75	0.72
CEYLON HOSPITALS PLC	CHL.N0000	0	3	129.5	121.75	124.5	121.75	124.5	5.0	3.86
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	32	23.1	22.8	23.5	20.2	22.5	0.6	2.6
CEYLON INVESTMENT PLC	CINV.N0000	0	21	54.6	56.4	56.4	54.5	56.0	1.4	2.56
CEYLON TEA BROKERS PLC	CTBL.N0000	0	18	4.1	4.1	4.1	4.0	4.0	0.1	2.44
CEYLON TOBACCO COMPANY PLC	CTC.N0000	267	23	919.25	930.0	930.0	915.0	917.5	1.75	0.19
CHEMANEX PLC	CHMX.N0000	0	11	80.0	80.0	82.0	80.0	80.0	0.0	0.0
CHEVRON LUBRICANTS  LANKA  PLC	LLUB.N0000	0	130	107.0	107.0	107.5	106.25	106.5	0.5	0.47
CHRISSWORLD LIMITED	CWL.N0000	0	12	23.1	23.9	23.9	22.6	23.0	0.1	0.43
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.N0000	10	2	150.0	150.0	150.0	150.0	150.0	0.0	0.0
CITIZENS DEVELOPMENT BUSINESS FINANCE PLC	CDB.X0000	57	6	87.1	89.4	89.4	87.4	87.1	0.0	0.0
CITRUS LEISURE PLC	REEF.N0000	0	110	9.4	9.5	9.6	9.3	9.3	0.1	1.06
COLOMBO CITY HOLDINGS PLC	PHAR.N0000	17	7	928.5	945.0	945.0	905.0	928.5	0.0	0.0
COLOMBO DOCKYARD PLC	DOCK.N0000	0	61	86.1	85.0	87.8	84.0	84.8	1.3	1.51
COLOMBO FORT INVESTMENTS PLC	CFI.N0000	0	29	75.3	76.0	76.0	74.5	74.8	0.5	0.66
COLOMBO INVESTMENT TRUST PLC	CIT.N0000	24	4	118.75	124.0	124.0	119.25	118.75	0.0	0.0
COLOMBO LAND AND DEVELOPMENT COMPANY PLC	CLND.N0000	0	14	37.9	37.9	38.3	37.2	37.7	0.2	0.53
COMMERCIAL BANK OF CEYLON PLC	COMB.X0000	0	27	77.5	78.5	78.5	77.7	78.2	0.7	0.9
COMMERCIAL BANK OF CEYLON PLC	COMB.N0000	0	98	85.8	86.0	86.5	85.9	86.0	0.2	0.23
COMMERCIAL CREDIT AND FINANCE PLC	COCR.N0000	0	19	25.0	25.0	25.6	24.8	24.8	0.2	0.8
