name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	102	5	165.25	160.0	166.75	160.0	166.0	0.75	0.45
ABANS FINANCE PLC	AFSL.N0000	0	12	24.0	24.1	24.1	24.0	24.1	0.1	0.42
ACCESS ENGINEERING PLC	AEL.N0000	0	192	22.4	22.6	22.9	22.3	22.5	0.1	0.45
ACL CABLES PLC	ACL.N0000	0	265	40.6	41.5	41.6	40.0	40.4	0.2	0.49
ACL PLASTICS PLC	APLA.N0000	0	22	260.0	260.25	261.0	255.0	260.0	0.0	0.0
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	15	7.0	6.9	7.1	6.8	7.0	0.0	0.0
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	622	10	27.1	28.8	28.9	28.0	28.4	1.3	4.8
AGSTAR PLC	AGST.N0000	0	71	7.5	7.8	7.8	7.4	7.6	0.1	1.33
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	45	30.1	30.5	32.0	30.1	30.1	0.0	0.0
AITKEN SPENCE PLC	SPEN.N0000	0	28	65.0	65.1	66.0	64.9	65.0	0.0	0.0
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	52	65.8	64.9	65.0	62.5	63.0	2.8	4.26
ALUMEX PLC	ALUM.N0000	0	197	12.6	12.8	12.8	12.4	12.5	0.1	0.79
AMANA BANK PLC	ABL.N0000	0	517	3.0	3.0	3.5	2.9	3.3	0.3	10.0
AMANA TAKAFUL  PLC	ATL.N0000	0	9	8.6	8.6	8.8	8.6	8.8	0.2	2.33
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	9	10.0	7.9	10.0	7.9	8.2	1.8	18.0
AMBEON CAPITAL PLC	TAP.N0000	0	632	21.2	21.0	23.0	20.0	22.5	1.3	6.13
AMBEON HOLDINGS PLC	GREG.N0000	0	986	45.2	44.5	50.0	44.1	49.9	4.7	10.4
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	9	1.0	1.1	1.1	1.0	1.0	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	920	4	22.5	21.7	21.7	21.5	21.5	1.0	4.44
ASIA ASSET FINANCE PLC	AAF.N0000	0	21	7.5	7.6	7.7	7.4	7.5	0.0	0.0
ASIA CAPITAL PLC	ACAP.N0000	0	34	5.6	5.8	5.8	5.4	5.4	0.2	3.57
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	39	3.3	3.3	3.3	3.2	3.3	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	36	38.0	38.0	40.0	38.0	39.7	1.7	4.47
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	0	21	14.6	14.6	15.0	14.5	14.8	0.2	1.37
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	92	29.8	29.7	30.6	29.7	30.5	0.7	2.35
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	165	199.25	200.75	202.5	196.0	198.0	1.25	0.63
B P P L HOLDINGS PLC	BPPL.N0000	0	205	25.3	26.8	26.8	24.0	24.1	1.2	4.74
BAIRAHA FARMS PLC	BFL.N0000	0	64	151.0	150.25	153.5	148.75	149.75	1.25	0.83
BALANGODA PLANTATIONS PLC	BALA.N0000	0	180	18.3	18.8	20.0	18.8	19.9	1.6	8.74
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	551	3	9.7	9.7	10.0	9.7	10.0	0.3	3.09
BERUWALA RESORTS PLC	BERU.N0000	0	63	0.9	0.8	0.9	0.8	0.8	0.1	11.11
BIMPUTH FINANCE PLC	BLI.N0000	0	15	7.8	7.5	8.2	7.5	8.2	0.4	5.13
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	11	0.8	0.8	0.9	0.8	0.9	0.1	12.5
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	25	0.4	0.4	0.5	0.3	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	695	68.5	72.0	79.0	62.2	63.9	4.6	6.72
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	21	10.9	11.0	11.5	11.0	11.4	0.5	4.59
BROWN & COMPANY PLC	BRWN.N0000	0	103	175.0	178.0	185.0	177.0	177.75	2.75	1.57
BROWNS BEACH HOTELS PLC	BBH.N0000	0	45	10.0	10.0	10.1	9.5	9.7	0.3	3.0
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	7.5	7.6	7.9	7.5	7.7	0.2	2.67
BUKIT DARAH PLC	BUKI.N0000	0	93	300.0	306.0	318.0	305.0	310.0	10.0	3.33
