name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS FINANCE PLC	AFSL.N0000	10	1	20.0	20.9	20.9	20.9	20.0	0.0	0.0
ACCESS ENGINEERING PLC	AEL.N0000	0	87	10.0	10.1	10.2	10.0	10.0	0.0	0.0
ACL CABLES PLC	ACL.N0000	0	923	75.8	73.0	74.0	67.1	69.2	6.6	8.71
ACL PLASTICS PLC	APLA.N0000	884	36	448.0	448.0	448.0	431.0	432.75	15.25	3.4
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	11	5.6	5.5	5.5	5.3	5.4	0.2	3.57
AGALAWATTE  PLANTATIONS  PLC	AGAL.N0000	0	125	31.1	30.2	32.0	29.0	30.3	0.8	2.57
AGSTAR PLC	AGST.N0000	0	74	17.0	17.5	17.5	16.5	16.9	0.1	0.59
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	18	56.1	55.0	55.0	54.9	55.0	1.1	1.96
AITKEN SPENCE PLC	SPEN.N0000	0	32	132.0	130.0	132.5	129.0	130.25	1.75	1.33
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	59	64.1	64.0	64.0	58.0	59.0	5.1	7.96
ALUMEX PLC	ALUM.N0000	0	73	7.2	7.3	7.3	6.9	7.0	0.2	2.78
AMANA BANK PLC	ABL.N0000	0	41	2.9	3.0	3.0	2.8	3.0	0.1	3.45
AMANA TAKAFUL LIFE PLC	ATLL.N0000	25	1	31.0	34.8	34.8	34.8	31.0	0.0	0.0
AMANA TAKAFUL PLC	ATL.N0000	0	8	12.0	11.9	12.0	11.9	12.0	0.0	0.0
AMBEON CAPITAL PLC	TAP.N0000	0	181	7.8	7.9	7.9	7.0	7.3	0.5	6.41
AMBEON HOLDINGS PLC	GREG.N0000	0	20	39.5	39.0	40.0	37.0	39.1	0.4	1.01
ARPICO INSURANCE PLC	AINS.N0000	0	8	18.5	17.1	18.5	17.1	17.9	0.6	3.24
ASIA ASSET FINANCE PLC	AAF.N0000	0	11	6.9	6.9	6.9	6.2	6.8	0.1	1.45
ASIA CAPITAL PLC	ACAP.N0000	0	8	4.0	4.2	4.4	4.0	4.1	0.1	2.5
ASIA SIYAKA COMMODITIES LIMITED	ASIY.N0000	0	54	4.4	4.3	4.5	4.2	4.2	0.2	4.55
ASIAN HOTELS AND PROPERTIES PLC	AHPL.N0000	0	19	39.2	36.1	36.3	35.6	35.9	3.3	8.42
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	4	29.7	29.7	29.8	28.5	28.7	1.0	3.37
ASIRI SURGICAL HOSPITAL PLC	AMSL.N0000	0	25	11.9	11.9	12.8	11.8	12.0	0.1	0.84
ASSOCIATED MOTOR FINANCE COMPANY PLC	AMF.N0000	0	11	8.2	8.4	8.4	8.2	8.3	0.1	1.22
B P P L HOLDINGS PLC	BPPL.N0000	0	3	22.8	22.8	22.8	22.8	22.8	0.0	0.0
BAIRAHA FARMS PLC	BFL.N0000	0	60	157.5	157.0	158.0	150.5	156.5	1.0	0.63
BALANGODA  PLANTATIONS  PLC	BALA.N0000	0	49	90.8	91.7	92.5	83.1	85.6	5.2	5.73
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	5	10.6	10.0	10.0	10.0	10.0	0.6	5.66
BERUWALA RESORTS PLC	BERU.N0000	0	18	1.2	1.2	1.3	1.2	1.3	0.1	8.33
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	39	51.0	51.0	51.0	48.0	50.0	1.0	1.96
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	64	44.5	44.5	45.2	40.0	40.7	3.8	8.54
BROWN & COMPANY PLC	BRWN.N0000	0	185	119.0	119.0	119.0	110.0	110.5	8.5	7.14
BROWNS BEACH HOTELS PLC	BBH.N0000	0	7	12.8	12.7	13.0	12.5	12.9	0.1	0.78
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	5.6	5.4	5.4	5.0	5.1	0.5	8.93
BUKIT DARAH PLC	BUKI.N0000	0	12	310.0	308.0	308.0	300.0	300.0	10.0	3.23
C I C HOLDINGS PLC	CIC.X0000	0	141	56.9	55.6	55.6	50.1	52.2	4.7	8.26
C I C HOLDINGS PLC	CIC.N0000	0	115	81.6	80.2	81.0	77.0	79.4	2.2	2.7
C M HOLDINGS PLC	COLO.N0000	100	4	67.0	67.6	67.6	67.0	67.0	0.0	0.0
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	8	24.5	24.4	26.3	24.4	25.0	0.5	2.04
C. W. MACKIE PLC	CWM.N0000	0	63	83.8	81.6	83.8	78.1	82.3	1.5	1.79
CAPITAL ALLIANCE PLC	CALT.N0000	0	68	16.1	15.7	17.4	15.4	16.8	0.7	4.35
CARGILLS (CEYLON) PLC	CARG.N0000	35	12	212.5	217.5	217.5	214.0	212.5	0.0	0.0
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	9	2	49.0	46.0	46.0	46.0	49.0	0.0	0.0
CARSON CUMBERBATCH PLC	CARS.N0000	540	4	265.0	265.0	265.0	265.0	265.0	0.0	0.0
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	71	61.0	60.7	64.0	60.0	63.1	2.1	3.44
CENTRAL INDUSTRIES PLC	CIND.N0000	0	38	65.1	65.0	65.0	62.2	63.8	1.3	2.0
