name	symbol	share_volume	trade_volume	price_previous_close	price_open	price_high	price_low	price_last_traded	delta_price	delta_price_p
ABANS ELECTRICALS PLC	ABAN.N0000	954	16	150.5	152.0	152.0	150.0	150.5	0.0	0.0
ABANS FINANCE PLC	AFSL.N0000	0	21	28.6	27.0	28.6	26.9	28.3	0.3	1.05
ACCESS ENGINEERING PLC	AEL.N0000	0	132	22.8	23.0	23.2	22.9	23.0	0.2	0.88
ACL CABLES PLC	ACL.N0000	0	484	44.0	44.4	46.0	44.2	45.2	1.2	2.73
ACL PLASTICS PLC	APLA.N0000	0	13	246.25	245.0	247.0	245.0	246.25	0.0	0.0
ACME PRINTING & PACKAGING PLC	ACME.N0000	0	13	12.0	12.2	12.2	11.6	11.6	0.4	3.33
AGALAWATTE PLANTATIONS PLC	AGAL.N0000	500	1	26.6	27.0	27.0	27.0	27.0	0.4	1.5
AGSTAR PLC	AGST.N0000	0	48	8.3	8.3	8.6	8.3	8.4	0.1	1.2
AITKEN SPENCE HOTEL HOLDINGS PLC	AHUN.N0000	0	163	44.4	46.0	47.0	42.6	43.0	1.4	3.15
AITKEN SPENCE PLC	SPEN.N0000	0	204	85.4	86.7	92.0	86.5	89.4	4.0	4.68
ALLIANCE FINANCE COMPANY PLC	ALLI.N0000	0	125	68.6	67.9	71.9	66.1	70.2	1.6	2.33
ALUMEX PLC	ALUM.N0000	0	89	11.9	12.0	12.1	11.8	12.0	0.1	0.84
AMANA BANK PLC	ABL.N0000	0	0	3.2	3.2	4.0	3.2	4.0	0.8	25.0
AMANA TAKAFUL  PLC	ATL.N0000	0	30	9.6	9.7	10.2	9.7	10.1	0.5	5.21
AMANA TAKAFUL LIFE PLC	ATLL.N0000	0	9	12.6	15.3	15.5	15.0	15.3	2.7	21.43
AMBEON CAPITAL PLC	TAP.N0000	0	168	15.0	15.2	15.2	14.7	14.9	0.1	0.67
AMBEON HOLDINGS PLC	GREG.N0000	0	44	44.2	43.8	45.9	43.7	45.3	1.1	2.49
ANILANA HOTELS AND PROPERTIES PLC	ALHP.N0000	0	116	1.6	1.7	1.8	1.6	1.6	0.0	0.0
ARPICO INSURANCE PLC	AINS.N0000	0	37	22.2	22.6	22.6	21.0	21.7	0.5	2.25
ASIA ASSET FINANCE PLC	AAF.N0000	0	38	7.8	7.9	8.3	7.9	8.1	0.3	3.85
ASIA CAPITAL PLC	ACAP.N0000	0	43	7.4	7.5	7.7	7.3	7.5	0.1	1.35
ASIA SIYAKA COMMODITIES PLC	ASIY.N0000	0	29	3.2	3.3	3.3	3.1	3.2	0.0	0.0
ASIAN HOTELS & PROPERTIES PLC	AHPL.N0000	0	306	45.4	46.0	51.8	46.0	47.5	2.1	4.63
ASIRI  SURGICAL HOSPITAL PLC	AMSL.N0000	420	3	15.0	15.0	15.0	15.0	15.0	0.0	0.0
ASIRI HOSPITAL HOLDINGS PLC	ASIR.N0000	0	4	31.7	31.5	32.0	31.5	31.5	0.2	0.63
B P P L HOLDINGS PLC	BPPL.N0000	0	31	24.6	24.6	24.6	23.5	23.7	0.9	3.66
BAIRAHA FARMS PLC	BFL.N0000	0	28	153.75	155.0	156.5	153.0	153.5	0.25	0.16
BALANGODA PLANTATIONS PLC	BALA.N0000	0	17	20.9	21.4	21.4	19.1	20.2	0.7	3.35
BANSEI ROYAL RESORTS HIKKADUWA PLC	BRR.N0000	0	101	11.5	11.9	13.5	11.3	11.3	0.2	1.74
BERUWALA RESORTS PLC	BERU.N0000	0	199	1.8	1.8	1.9	1.6	1.7	0.1	5.56
BIMPUTH FINANCE PLC	BLI.N0000	0	82	7.9	8.1	8.8	8.1	8.5	0.6	7.59
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.N0000	0	10	0.8	0.8	0.8	0.8	0.8	0.0	0.0
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC	BLUE.X0000	0	18	0.4	0.4	0.4	0.3	0.4	0.0	0.0
BOGALA GRAPHITE LANKA PLC	BOGA.N0000	0	39	64.6	64.0	64.0	62.1	63.5	1.1	1.7
BOGAWANTALAWA TEA ESTATES PLC	BOPL.N0000	0	8	11.8	11.7	11.7	11.5	11.5	0.3	2.54
BROWN & COMPANY PLC	BRWN.N0000	0	130	217.5	220.0	223.0	215.0	217.0	0.5	0.23
BROWNS BEACH HOTELS PLC	BBH.N0000	0	161	13.9	14.0	14.3	13.1	13.3	0.6	4.32
BROWNS INVESTMENTS PLC	BIL.N0000	0	0	10.6	10.7	10.9	10.5	10.7	0.1	0.94
BUKIT DARAH PLC	BUKI.N0000	472	17	310.25	309.75	309.75	304.0	304.25	6.0	1.93
C M HOLDINGS PLC	COLO.N0000	0	28	89.8	89.4	91.8	86.2	90.0	0.2	0.22
C T LAND DEVELOPMENT PLC	CTLD.N0000	0	21	29.5	29.8	30.8	28.6	29.5	0.0	0.0
C. W. MACKIE PLC	CWM.N0000	0	92	53.7	54.1	57.5	54.1	56.9	3.2	5.96
CARGILLS (CEYLON) PLC	CARG.N0000	0	22	235.0	233.0	236.5	233.0	236.0	1.0	0.43
CARGO BOAT DEVELOPMENT COMPANY PLC	CABO.N0000	0	29	64.0	65.0	68.0	65.0	66.5	2.5	3.91
CARSON CUMBERBATCH PLC	CARS.N0000	987	1	280.0	283.0	283.0	283.0	283.0	3.0	1.07
CENTRAL FINANCE COMPANY PLC	CFIN.N0000	0	144	81.1	80.3	87.7	80.3	86.1	5.0	6.17
CENTRAL INDUSTRIES PLC	CIND.N0000	0	30	103.0	103.5	103.5	100.25	102.0	1.0	0.97
CEYLINCO INSURANCE PLC	CINS.N0000	0	7	2015.0	2000.0	2000.0	2000.0	2000.0	15.0	0.74
CEYLINCO INSURANCE PLC	CINS.X0000	0	40	970.5	960.0	969.75	959.0	960.0	10.5	1.08
CEYLON BEVERAGE HOLDINGS PLC	BREW.N0000	101	2	799.75	799.75	799.75	780.0	780.0	19.75	2.47
CEYLON COLD STORES PLC	CCS.N0000	0	37	585.0	590.0	590.0	585.0	590.0	5.0	0.85
CEYLON GRAIN ELEVATORS PLC	GRAN.N0000	0	99	119.0	119.25	120.0	118.5	118.75	0.25	0.21
CEYLON GUARDIAN INVESTMENT TRUST PLC	GUAR.N0000	0	28	98.1	99.5	99.8	95.4	99.7	1.6	1.63
CEYLON HOSPITALS PLC (DURDANS)	CHL.N0000	100	1	122.0	120.0	120.0	120.0	120.0	2.0	1.64
CEYLON HOSPITALS PLC (DURDANS)	CHL.X0000	0	3	103.5	103.5	103.5	103.5	103.5	0.0	0.0
CEYLON HOTELS CORPORATION PLC	CHOT.N0000	0	361	23.7	24.9	26.5	23.0	23.5	0.2	0.84
CEYLON INVESTMENT PLC	CINV.N0000	0	67	54.6	54.9	55.8	52.0	54.9	0.3	0.55
CEYLON TEA BROKERS PLC	CTBL.N0000	0	31	4.1	4.0	4.1	4.0	4.0	0.1	2.44
CEYLON TOBACCO COMPANY PLC	CTC.N0000	0	33	901.5	903.0	903.0	900.5	900.75	0.75	0.08
CHEVRON LUBRICANTS LANKA PLC	LLUB.N0000	0	59	106.25	107.0	107.0	106.0	106.25	0.0	0.0
